SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
BOMDYEING,EQ,98,99.6,93.8,94.45,94.05,97.95,4028740,387732726.05,31-JAN-2020,23808,INE032A01023,
BRITANNIA,EQ,3200,3245.5,3190.05,3214.2,3204.1,3181.25,434882,1403065929,29-JAN-2020,44335,INE216A01030,
BOHRA,SM,1.25,1.25,1.25,1.25,1.25,1.3,2000,2500,30-JAN-2020,1,INE802W01015,
BOROSIL,EQ,175.5,176,169.1,174,173,174.35,58702,10138622.8,31-JAN-2020,1490,INE666D01022,
BRITANNIA,N2,31.98,31.98,31.66,31.69,31.69,31.67,146481,4640214.23,29-JAN-2020,115,INE216A07052,
BOMDYEING,EQ,97.85,101.75,96.2,97.95,97.25,97.45,9984830,991876399.85,30-JAN-2020,54146,INE032A01023,
BOSCHLTD,EQ,14349.9,14350,13840,13885.7,13875,14239.95,24677,346601064.3,31-JAN-2020,8079,INE323A01026,
BRNL,EQ,70.8,72.4,67,71.95,71.95,68.1,49381,3524610.75,29-JAN-2020,904,INE727S01012,
BOROSIL,EQ,178.4,179.6,173.25,174.35,174.75,178.4,37142,6526384.9,30-JAN-2020,1732,INE666D01022,
BPCL,EQ,470,472.6,456.05,456.95,456.5,469.65,6946475,3200179615.85,31-JAN-2020,85472,INE029A01011,
BROOKS,EQ,39.05,41.7,39.05,41.2,40.8,39.05,46995,1926115.35,29-JAN-2020,594,INE650L01011,
BOSCHLTD,EQ,14667,14700,14155,14239.95,14205,14737.55,29296,419843938.45,30-JAN-2020,9095,INE323A01026,
BPL,EQ,23.05,23.25,22.25,22.5,22.5,23.1,108290,2449819.55,31-JAN-2020,732,INE110A01019,
BSE,EQ,542.05,545.95,537.25,541.65,542.45,540.85,65277,35390049.05,29-JAN-2020,1620,INE118H01025,
BPCL,EQ,480.05,484.5,465.15,469.65,468.3,479.05,5445938,2584484295.55,30-JAN-2020,61298,INE029A01011,
BRFL,EQ,3.8,3.95,3.8,3.8,3.95,3.9,14699,56477.5,31-JAN-2020,72,INE589G01011,
BSELINFRA,EQ,1.1,1.1,1.05,1.05,1.05,1.1,22301,24506.1,29-JAN-2020,10,INE395A01016,
BPL,EQ,21.85,23.7,21.85,23.1,23.05,22.2,513833,11838371.95,30-JAN-2020,2578,INE110A01019,
BRIGADE,EQ,229.9,245.95,226.5,239.6,238,228.15,696133,166947142.9,31-JAN-2020,12778,INE791I01019,
BSHSL,SM,107,109.5,107,109.5,109.5,108.25,3600,390600,29-JAN-2020,3,INE032Z01012,
BRFL,EQ,4,4,3.8,3.9,3.9,4,23258,90498.05,30-JAN-2020,64,INE589G01011,
BRITANNIA,EQ,3242.7,3274.6,3186.85,3200.7,3190.65,3210.7,468850,1518398304.45,31-JAN-2020,39519,INE216A01030,
BSL,EQ,35,37.15,34.8,34.85,34.8,35.65,4704,165999.45,29-JAN-2020,144,INE594B01012,
BRIGADE,EQ,230.4,233.95,226.1,228.15,228.8,228.55,162775,37430761.6,30-JAN-2020,1985,INE791I01019,
BRITANNIA,N2,31.65,31.93,31.55,31.68,31.8,31.69,43722,1385712.26,31-JAN-2020,93,INE216A07052,
BSLGOLDETF,EQ,3724,3738,3643.3,3711.75,3707.6,3739.9,113,416238.15,29-JAN-2020,52,INF209K01HT2,
BRITANNIA,EQ,3208.95,3234.7,3192.45,3210.7,3205,3214.2,337850,1085336923.75,30-JAN-2020,36131,INE216A01030,
BRNL,EQ,69.4,70.45,68,69.65,69.7,68.9,3407,236039.3,31-JAN-2020,160,INE727S01012,
BSOFT,EQ,72.5,72.5,71.3,71.85,71.6,71.75,270683,19455305.8,29-JAN-2020,2981,INE836A01035,
BRITANNIA,N2,31.69,31.89,31.5,31.69,31.87,31.69,3936,124660.97,30-JAN-2020,81,INE216A07052,
BROOKS,EQ,43.65,45.85,42.8,44.5,44.6,42.45,67553,2998416,31-JAN-2020,979,INE650L01011,
BURNPUR,EQ,1.25,1.25,1.15,1.25,1.25,1.2,40056,49069.95,29-JAN-2020,72,INE817H01014,
BRNL,EQ,73,73.2,68,68.9,68.3,71.95,17069,1211136.2,30-JAN-2020,699,INE727S01012,
BSE,EQ,540,540,531.6,533.4,533.9,534.95,42337,22649692.5,31-JAN-2020,1445,INE118H01025,
BUTTERFLY,EQ,260,264,251,252.2,251.2,256.9,66210,16949089.5,29-JAN-2020,1659,INE295F01017,
BROOKS,EQ,41.9,48.9,40.25,42.45,42.45,41.2,242758,10845738.75,30-JAN-2020,2702,INE650L01011,
BSHSL,SM,107,107.5,107,107.5,107.5,107.25,2400,257400,31-JAN-2020,2,INE032Z01012,
BVCL,BE,12.9,13.05,12.85,12.85,12.85,12.7,5305,68760,29-JAN-2020,15,INE139I01011,
BSE,EQ,543,543.05,531.2,534.95,536.5,541.65,61340,32890839.25,30-JAN-2020,1730,INE118H01025,
BSL,EQ,34.6,34.7,33.65,34.3,33.8,33.35,2084,71386.3,31-JAN-2020,51,INE594B01012,
BYKE,EQ,20.5,21.9,20.5,21.2,21.15,21.1,12325,262718.8,29-JAN-2020,86,INE319B01014,
BSELINFRA,EQ,1.1,1.1,1.05,1.05,1.05,1.05,2745,3007.25,30-JAN-2020,6,INE395A01016,
BSLGOLDETF,EQ,3730,3790,3702,3784,3790,3790.25,146,547223.35,31-JAN-2020,36,INF209K01HT2,
CADILAHC,EQ,273,275.85,271,273.5,273.35,272.4,1295548,353979015.2,29-JAN-2020,14290,INE010B01027,
BSHSL,SM,109,109.1,107,107.25,107.5,109.5,4800,519120,30-JAN-2020,4,INE032Z01012,
BSLNIFTY,EQ,131.64,131.64,130.67,130.83,130.67,131.32,108,14152.15,31-JAN-2020,4,INF209K01IR4,
CADSYS,SM,32.9,32.9,32.9,32.9,32.9,31.5,2000,65800,29-JAN-2020,1,INE090Y01013,
BSL,EQ,34.95,34.95,33.2,33.35,33.25,34.85,8328,279846.45,30-JAN-2020,234,INE594B01012,
BSOFT,EQ,70.65,84.65,69.1,79.35,80.45,70.65,9283457,734559799.9,31-JAN-2020,32317,INE836A01035,
CALSOFT,EQ,15.2,15.2,14.15,14.35,14.4,14.85,82049,1173999.05,29-JAN-2020,255,INE526B01014,
BSLGOLDETF,EQ,3710,3820,3710,3790.25,3795,3711.75,292,1092882.7,30-JAN-2020,51,INF209K01HT2,
BURNPUR,EQ,1.15,1.25,1.15,1.2,1.2,1.2,35455,42288.2,31-JAN-2020,60,INE817H01014,
CAMLINFINE,EQ,81.7,83.9,79.3,80.15,79.55,81.95,488703,40119536.9,29-JAN-2020,7110,INE052I01032,
BSLNIFTY,EQ,131.08,131.77,131.08,131.32,131.32,131.19,70,9186.75,30-JAN-2020,6,INF209K01IR4,
BUTTERFLY,EQ,244.35,254.7,222.3,228.6,223.5,242.1,269749,64363869.2,31-JAN-2020,9132,INE295F01017,
CANBK,EQ,205.85,207.9,203.55,204.1,203.9,203.6,5800555,1192920049.4,29-JAN-2020,33655,INE476A01014,
BSOFT,EQ,72.35,72.9,70.2,70.65,70.5,71.85,302058,21465424.2,30-JAN-2020,2986,INE836A01035,
BYKE,EQ,20.6,21.4,20,20.65,20.35,20.6,13034,264959.45,31-JAN-2020,149,INE319B01014,
CANDC,BZ,2.2,2.2,2,2.2,2.2,2.1,2350,5070,29-JAN-2020,15,INE874H01015,
BURNPUR,EQ,1.2,1.25,1.2,1.2,1.2,1.25,24729,30231.5,30-JAN-2020,53,INE817H01014,
CADILAHC,EQ,268.2,272,263,265.55,264.95,268.4,1103855,295607734,31-JAN-2020,17254,INE010B01027,
CANFINHOME,EQ,474.65,495.8,472.65,487.95,484,473.65,1017911,495104348.75,29-JAN-2020,24765,INE477A01020,
BUTTERFLY,EQ,253.8,253.8,240.75,242.1,243.05,252.2,102195,25067482.75,30-JAN-2020,2548,INE295F01017,
CALSOFT,EQ,13.65,14,13.25,13.95,14,13.65,43237,597916,31-JAN-2020,193,INE526B01014,
CANTABIL,EQ,270.85,270.85,262.3,263.2,263,265.3,26813,7086397.2,29-JAN-2020,2104,INE068L01016,
BVCL,BE,12.85,13.1,12.25,12.25,12.25,12.85,956,11916.85,30-JAN-2020,8,INE139I01011,
CAMLINFINE,EQ,80.7,81.85,77.55,78.15,77.95,80,513827,40789507.45,31-JAN-2020,4980,INE052I01032,
CAPACITE,EQ,195.2,199.7,194.1,194.75,195.55,195.95,19018,3735474.35,29-JAN-2020,1208,INE264T01014,
BYKE,EQ,21.75,21.75,20.6,20.6,20.6,21.2,25753,536899.15,30-JAN-2020,132,INE319B01014,
CANBK,EQ,204,205.35,200.4,202.65,202.35,202.25,7014346,1421603784.3,31-JAN-2020,37824,INE476A01014,
CAPLIPOINT,EQ,291.05,293.5,286.5,287.25,286.5,289.45,61579,17897797.25,29-JAN-2020,1765,INE475E01026,
CADILAHC,EQ,274,274.5,266.4,268.4,267.5,273.5,1602589,430388571.5,30-JAN-2020,17607,INE010B01027,
CANDC,BZ,2.2,2.4,2.2,2.3,2.3,2.3,980,2199,31-JAN-2020,7,INE874H01015,
CAPTRUST,EQ,160,160,147.05,152.35,149.6,154.2,3332,518704.8,29-JAN-2020,91,INE707C01018,
CALSOFT,EQ,14.65,14.65,13.65,13.65,13.65,14.35,33395,461400.95,30-JAN-2020,151,INE526B01014,
CANFINHOME,EQ,483,491.9,480.25,484.05,485,481.1,457239,222104758.05,31-JAN-2020,18290,INE477A01020,
CARBORUNIV,EQ,349.95,350,342.1,343.8,344,346.35,10840,3744561.35,29-JAN-2020,461,INE120A01034,
CAMLINFINE,EQ,80.45,81,77.9,80,80.15,80.15,715162,57060078.45,30-JAN-2020,4130,INE052I01032,
CANTABIL,EQ,253.35,253.75,242.15,246.95,247,251.3,28738,7147414.55,31-JAN-2020,2232,INE068L01016,
CAREERP,EQ,123.7,127.9,123,126.1,125.9,122.6,26240,3295026.05,29-JAN-2020,499,INE521J01018,
CANBK,EQ,203.5,204.7,200.15,202.25,201.55,204.1,7099653,1435685244.9,30-JAN-2020,40022,INE476A01014,
CAPACITE,EQ,196.2,196.4,192.15,192.8,192.6,194.6,23420,4533759.2,31-JAN-2020,831,INE264T01014,
CARERATING,EQ,670.2,680,663.1,669.45,670.95,666.8,255562,171672875.2,29-JAN-2020,9978,INE752H01013,
CANDC,BZ,2.3,2.3,2.3,2.3,2.3,2.2,200,460,30-JAN-2020,1,INE874H01015,
CAPLIPOINT,EQ,284.3,294.8,283.05,287.85,286,282.4,113284,32920247.85,31-JAN-2020,4221,INE475E01026,
CASTEXTECH,BE,0.35,0.4,0.35,0.35,0.4,0.35,52410,18419.15,29-JAN-2020,27,INE068D01021,
CANFINHOME,EQ,486.9,488,478.3,481.1,480.05,487.95,362211,174473560.3,30-JAN-2020,23171,INE477A01020,
CAPTRUST,EQ,142.3,148.9,142.3,143.8,147.85,148.65,2974,432423.6,31-JAN-2020,37,INE707C01018,
CASTROLIND,EQ,133.85,136.65,133.55,135.6,135.4,132.9,3651882,494211082.5,29-JAN-2020,23474,INE172A01027,
CANTABIL,EQ,263.2,265.9,250,251.3,250,263.2,27922,7241048.1,30-JAN-2020,2478,INE068L01016,
CARBORUNIV,EQ,339.75,339.75,330.05,333.75,335.05,339.75,876447,291846929.3,31-JAN-2020,1603,INE120A01034,
CCHHL,BE,3.2,3.2,3,3.05,3.1,3.1,8843,26966.25,29-JAN-2020,35,INE652F01027,
CAPACITE,EQ,194.95,196,193.5,194.6,194.3,194.75,189479,36949525.7,30-JAN-2020,1662,INE264T01014,
CAREERP,EQ,122.1,123.85,118.1,118.65,118.95,122.15,20186,2409399.75,31-JAN-2020,498,INE521J01018,
CCL,EQ,203,215,195.35,208,207.95,197.8,9931524,2053167703.1,29-JAN-2020,68724,INE421D01022,
CAPLIPOINT,EQ,290.95,290.95,281,282.4,281.95,287.25,71458,20307445.9,30-JAN-2020,2120,INE475E01026,
CARERATING,EQ,664,664,652,655.2,658,660.4,101203,66430442.05,31-JAN-2020,4148,INE752H01013,
CDSL,EQ,273,274.8,269,270.55,269.5,271.7,336662,91545626.6,29-JAN-2020,5492,INE736A01011,
CAPTRUST,EQ,148.1,156.5,147,148.65,147,152.35,2520,376609.65,30-JAN-2020,74,INE707C01018,
CASTEXTECH,BE,0.4,0.4,0.3,0.3,0.3,0.35,75844,25452.4,31-JAN-2020,46,INE068D01021,
CEATLTD,EQ,1007,1007,993.2,998.45,997.8,998.8,57172,57124266.8,29-JAN-2020,2317,INE482A01020,
CARBORUNIV,EQ,344,349.45,336.15,339.75,340.5,343.8,251490,85896385.8,30-JAN-2020,3450,INE120A01034,
CASTROLIND,EQ,130.9,135.9,130.25,135.05,134.25,129.9,3461075,464864891.8,31-JAN-2020,25208,INE172A01027,
CEBBCO,EQ,15.5,16,15.1,15.25,15.3,15.6,43009,661583.4,29-JAN-2020,214,INE209L01016,
CAREERP,EQ,125.95,126.35,121.55,122.15,122.35,126.1,28619,3517222.1,30-JAN-2020,335,INE521J01018,
CCHHL,BE,3.05,3.25,3.05,3.05,3.2,3.2,9994,30757.95,31-JAN-2020,36,INE652F01027,
CELEBRITY,EQ,6.05,6.3,6.05,6.25,6.2,6.2,1017,6239.5,29-JAN-2020,11,INE185H01016,
CARERATING,EQ,673.4,673.4,657,660.4,660,669.45,169702,112267906.05,30-JAN-2020,7903,INE752H01013,
CCL,EQ,224,227.9,217.6,225.85,224.75,222.4,1617206,362580226.1,31-JAN-2020,23891,INE421D01022,
CELESTIAL,BE,2.9,2.9,2.85,2.85,2.85,2.85,2382,6857.5,29-JAN-2020,10,INE221I01017,
CASTEXTECH,BE,0.35,0.4,0.3,0.35,0.35,0.35,87008,26686.25,30-JAN-2020,49,INE068D01021,
CDSL,EQ,269.4,271,263.3,265.35,265.2,267.8,269961,71947415.8,31-JAN-2020,9433,INE736A01011,
CENTENKA,EQ,199.1,201.95,195.5,196.5,196.8,199.85,19635,3902361.7,29-JAN-2020,507,INE485A01015,
CASTROLIND,EQ,134,135.6,129.05,129.9,129.85,135.6,4264872,558908071.45,30-JAN-2020,25470,INE172A01027,
CEATLTD,EQ,1009.85,1009.85,986.85,1004.15,1002.3,999.9,42716,42678155.35,31-JAN-2020,2275,INE482A01020,
CENTEXT,EQ,3.2,3.2,3.05,3.15,3.15,3.1,57157,178748.4,29-JAN-2020,72,INE281A01026,
CCHHL,BE,3.15,3.2,3,3.2,3.2,3.05,3874,11996.65,30-JAN-2020,21,INE652F01027,
CEBBCO,EQ,15.45,15.5,14.7,14.85,14.7,15.2,48537,727646.9,31-JAN-2020,199,INE209L01016,
CENTRALBK,EQ,20,20,19,19.1,19.1,19.4,1266776,24710632.65,29-JAN-2020,3740,INE483A01010,
CCL,EQ,212,224.9,210.5,222.4,222.9,208,5434478,1187268804.15,30-JAN-2020,75375,INE421D01022,
CELEBRITY,EQ,6,6.25,5.9,6.05,6.05,6.1,5280,32304.75,31-JAN-2020,25,INE185H01016,
CENTRUM,EQ,22.75,22.9,21.6,21.95,21.8,22.2,43510,965082.65,29-JAN-2020,362,INE660C01027,
CDSL,EQ,272,272.45,266.4,267.8,267.45,270.55,334960,89898143.6,30-JAN-2020,10948,INE736A01011,
CELESTIAL,BE,2.7,2.9,2.7,2.7,2.7,2.8,15126,40963.2,31-JAN-2020,20,INE221I01017,
CENTUM,EQ,404,414.95,395.5,405.25,412.4,404,1314,534003.8,29-JAN-2020,115,INE320B01020,
CEATLTD,EQ,1000,1007,978.2,999.9,999,998.45,89675,89049406.95,30-JAN-2020,4111,INE482A01020,
CENTENKA,EQ,192.4,197.85,192.35,193.1,193.7,192.4,16493,3198773.2,31-JAN-2020,560,INE485A01015,
CENTURYPLY,EQ,172,172.65,169.25,171.1,171,170.6,120819,20623758.25,29-JAN-2020,3091,INE348B01021,
CEBBCO,EQ,15.3,15.7,15.05,15.2,15.3,15.25,30575,466941.85,30-JAN-2020,195,INE209L01016,
CENTEXT,EQ,3,3.05,2.9,2.95,2.9,3.05,64122,189281.95,31-JAN-2020,88,INE281A01026,
CENTURYTEX,EQ,614,627.5,605.05,619.35,623.8,615.45,1874398,1153318975.15,29-JAN-2020,29146,INE055A01016,
CELEBRITY,EQ,6.05,6.35,6.05,6.1,6.05,6.25,3060,18660.45,30-JAN-2020,38,INE185H01016,
CENTRALBK,EQ,18.55,19,17.2,18,18.15,18.4,905583,16538096.55,31-JAN-2020,2576,INE483A01010,
CERA,EQ,2697.95,2697.95,2678.45,2679.8,2679,2684.85,5410,14524121.95,29-JAN-2020,1611,INE739E01017,
CELESTIAL,BE,2.9,2.9,2.8,2.8,2.8,2.85,1034,2947.15,30-JAN-2020,5,INE221I01017,
CENTRUM,EQ,25.4,25.75,23.15,23.85,23.65,24.95,234515,5758138.8,31-JAN-2020,1115,INE660C01027,
CEREBRAINT,BE,31.1,31.1,31.1,31.1,31.1,29.65,27330,849963,29-JAN-2020,39,INE345B01019,
CENTENKA,EQ,198.85,198.9,190.6,192.4,193.4,196.5,24563,4761520.45,30-JAN-2020,778,INE485A01015,
CENTUM,EQ,412.8,412.8,393.2,398.9,393.2,397.9,2721,1084498.8,31-JAN-2020,226,INE320B01020,
CESC,EQ,737,746.4,734.8,740.2,741.7,733.35,206846,153308355.55,29-JAN-2020,6420,INE486A01013,
CENTEXT,EQ,3.1,3.2,3,3.05,3.1,3.15,49855,152478.9,30-JAN-2020,71,INE281A01026,
CENTURYPLY,EQ,170,171.75,168,170.7,170.95,170.1,129971,22102042.55,31-JAN-2020,4478,INE348B01021,
CESCVENT,EQ,336.9,340.1,331.05,334.45,331.55,331.7,10396,3491937.25,29-JAN-2020,531,INE425Y01011,
CENTRALBK,EQ,19.15,19.15,18.25,18.4,18.45,19.1,681107,12674994.5,30-JAN-2020,1949,INE483A01010,
CENTURYTEX,EQ,613.3,656.9,613.3,644.2,637.05,612.7,5086340,3263754704.7,31-JAN-2020,65443,INE055A01016,
CGCL,EQ,191,192.9,186.05,189.9,188,191.75,535636,100572016,29-JAN-2020,6838,INE180C01026,
CENTRUM,EQ,22.25,25.5,22.2,24.95,25.1,21.95,507459,12275394.55,30-JAN-2020,2011,INE660C01027,
CERA,EQ,2714.95,2720,2670.1,2709.25,2710,2708.55,4848,13099199.1,31-JAN-2020,1572,INE739E01017,
CGPOWER,BZ,10.65,10.65,10.15,10.6,10.65,10.15,667168,7077889.45,29-JAN-2020,1014,INE067A01029,
CENTUM,EQ,409.4,409.4,395.65,397.9,400,405.25,933,374354.8,30-JAN-2020,154,INE320B01020,
CEREBRAINT,BE,34.25,34.25,34.25,34.25,34.25,32.65,50849,1741578.25,31-JAN-2020,52,INE345B01019,
CHALET,EQ,333,336.05,330,332,330.3,334.75,4304,1431756,29-JAN-2020,557,INE427F01016,
CENTURYPLY,EQ,170.25,170.8,168,170.1,170.35,171.1,136942,23199312.7,30-JAN-2020,5377,INE348B01021,
CESC,EQ,719,723.75,706.35,710.25,708,719.15,339974,242782042.4,31-JAN-2020,7589,INE486A01013,
CHAMBLFERT,EQ,180.5,181.7,175.05,177.3,175.05,178.85,593382,105231663.55,29-JAN-2020,11125,INE085A01013,
CENTURYTEX,EQ,620,620.75,605.65,612.7,612.6,619.35,1122800,686656714.75,30-JAN-2020,15284,INE055A01016,
CESCVENT,EQ,338.05,347.5,328.65,341.1,337.5,339.5,13109,4416423.85,31-JAN-2020,712,INE425Y01011,
CHEMBOND,EQ,223.55,236,223.55,233.8,228,230,2062,481946.95,29-JAN-2020,129,INE995D01025,
CERA,EQ,2679,2727,2662.2,2708.55,2680,2679.8,15380,41533101.2,30-JAN-2020,3854,INE739E01017,
CGCL,EQ,190.3,195,188.15,193.9,193.5,194.25,534991,102491219.05,31-JAN-2020,6971,INE180C01026,
CHEMFAB,EQ,191.4,192.85,183.05,183.95,183.75,188.25,1058,196184.8,29-JAN-2020,88,INE783X01023,
CEREBRAINT,BE,32.65,32.65,32.65,32.65,32.65,31.1,26407,862188.55,30-JAN-2020,37,INE345B01019,
CGPOWER,BZ,9.6,10.1,9.6,9.6,9.6,10.1,375365,3615360.9,31-JAN-2020,591,INE067A01029,
CHENNPETRO,EQ,137.55,138.6,132.6,133.6,133.5,137.3,193736,26248955.35,29-JAN-2020,4041,INE178A01016,
CESC,EQ,742,743.7,717.55,719.15,719,740.2,283423,205523953.8,30-JAN-2020,5677,INE486A01013,
CHALET,EQ,325,334.95,325,329.9,328,328.65,3118,1033066.75,31-JAN-2020,348,INE427F01016,
CHOLAFIN,EQ,327,333.75,324,327.65,328,325.8,6085725,1989781075,29-JAN-2020,26066,INE121A01024,
CESCVENT,EQ,332.55,347.85,324.65,339.5,344,334.45,13396,4479533.1,30-JAN-2020,875,INE425Y01011,
CHAMBLFERT,EQ,183,185,178.2,180.95,181,180.65,692978,125746813.5,31-JAN-2020,7119,INE085A01013,
CHOLAHLDNG,EQ,552.25,563,540.05,547.2,546.9,554.55,117797,64867635.3,29-JAN-2020,5257,INE149A01033,
CGCL,EQ,190,195.4,181.1,194.25,193.8,189.9,548428,103437412.25,30-JAN-2020,6604,INE180C01026,
CHEMBOND,EQ,225.9,240.95,225.5,225.55,225.55,229.65,1104,255008.2,31-JAN-2020,94,INE995D01025,
CHROMATIC,EQ,0.5,0.6,0.5,0.6,0.6,0.55,8899,4879.8,29-JAN-2020,10,INE662C01015,
CGPOWER,BZ,10.9,10.9,10.1,10.1,10.1,10.6,384312,3918088.5,30-JAN-2020,483,INE067A01029,
CHEMFAB,EQ,178.65,187.95,176.05,179.9,179.25,178.65,2221,399282.6,31-JAN-2020,102,INE783X01023,
CIGNITITEC,EQ,273,273.3,264.4,269.25,269.45,270.35,24934,6681332.5,29-JAN-2020,700,INE675C01017,
CHALET,EQ,336,336,320,328.65,328,332,536640,175490429.15,30-JAN-2020,1860,INE427F01016,
CHENNPETRO,EQ,130.9,131.8,123.2,124.7,124.5,129.2,138609,17568203.25,31-JAN-2020,3001,INE178A01016,
CIMMCO,EQ,24.8,25.25,23.5,24.5,24.3,24.15,54136,1325024.8,29-JAN-2020,405,INE184C01028,
CHAMBLFERT,EQ,175.9,182.6,171.35,180.65,182.2,177.3,956657,170036205.75,30-JAN-2020,10437,INE085A01013,
CHOLAFIN,EQ,327.65,334.3,324.25,327.55,325,326.85,1687153,555887988,31-JAN-2020,27402,INE121A01024,
CINELINE,EQ,38.65,39,37.5,37.85,37.6,38.3,10774,413654.6,29-JAN-2020,187,INE704H01022,
CHEMBOND,EQ,229,244.95,224,229.65,230,233.8,888,204885.5,30-JAN-2020,554,INE995D01025,
CHOLAHLDNG,EQ,549,549.1,541.15,547.05,541.15,549.35,44294,24307214.45,31-JAN-2020,845,INE149A01033,
CINEVISTA,EQ,7.3,7.7,7.3,7.4,7.4,7.55,2875,21154.55,29-JAN-2020,13,INE039B01026,
CHEMFAB,EQ,177.05,182,172.45,178.65,181.8,183.95,12697,2230580.85,30-JAN-2020,676,INE783X01023,
CHROMATIC,EQ,0.5,0.5,0.5,0.5,0.5,0.55,1500,750,31-JAN-2020,2,INE662C01015,
CIPLA,EQ,464.7,467.4,460.35,461.55,461.05,464.7,1737293,805835141.95,29-JAN-2020,56487,INE059A01026,
CHENNPETRO,EQ,133.8,133.8,127.05,129.2,128.75,133.6,263293,34063715,30-JAN-2020,5708,INE178A01016,
CIGNITITEC,EQ,275.95,278.8,268.9,270.65,270.9,269.9,4631,1258129.55,31-JAN-2020,146,INE675C01017,
CKFSL,EQ,0.45,0.45,0.4,0.4,0.4,0.45,778371,312792.85,29-JAN-2020,140,INE391Z01012,
CHOLAFIN,EQ,329.4,330.5,325,326.85,326,327.65,1485564,487325724.25,30-JAN-2020,17242,INE121A01024,
CIMMCO,EQ,24.05,24.35,21.35,21.7,21.55,23.85,40420,902439.85,31-JAN-2020,655,INE184C01028,
CLEDUCATE,EQ,77.8,77.95,73.4,74.55,75,73.3,1569,117912.5,29-JAN-2020,64,INE201M01011,
CHOLAHLDNG,EQ,559.9,559.9,540.65,549.35,550.5,547.2,363360,199324819.65,30-JAN-2020,2278,INE149A01033,
CINELINE,EQ,38.45,38.45,36.65,37.55,37.5,38.15,11084,414901.3,31-JAN-2020,199,INE704H01022,
CLNINDIA,EQ,406.9,409.25,401,402.2,402.6,400.45,26849,10879670.25,29-JAN-2020,3388,INE492A01029,
CHROMATIC,EQ,0.65,0.65,0.55,0.55,0.55,0.6,15158,9122.9,30-JAN-2020,20,INE662C01015,
CINEVISTA,EQ,7.3,7.85,7.2,7.25,7.2,7.55,4208,31071.1,31-JAN-2020,21,INE039B01026,
CMICABLES,EQ,47,47.7,45.1,45.75,45.6,46.7,13622,629139.25,29-JAN-2020,283,INE981B01011,
CIGNITITEC,EQ,270.8,270.8,267.3,269.9,270,269.25,16329,4403742.4,30-JAN-2020,321,INE675C01017,
CIPLA,EQ,453.95,453.95,442.1,446.9,447.9,451,2184609,979214843.75,31-JAN-2020,92843,INE059A01026,
CMMIPL,SM,6.7,6.7,6.7,6.7,6.7,6.4,9000,60300,29-JAN-2020,3,INE289S01013,
CIMMCO,EQ,24.15,25.1,23.6,23.85,24,24.5,46314,1121444.95,30-JAN-2020,340,INE184C01028,
CKFSL,EQ,0.4,0.4,0.35,0.4,0.4,0.4,201214,74052.85,31-JAN-2020,53,INE391Z01012,
CNOVAPETRO,EQ,7.1,7.5,7.1,7.35,7.35,7.6,1502,11039.4,29-JAN-2020,11,INE672K01025,
CINELINE,EQ,38,39,37.5,38.15,38.35,37.85,7100,270054.2,30-JAN-2020,113,INE704H01022,
CLEDUCATE,EQ,74.35,74.4,72,72.1,72.6,73.55,4154,301242.3,31-JAN-2020,78,INE201M01011,
COALINDIA,EQ,191,193,188,191.05,191.1,189.15,10602818,2030752998.95,29-JAN-2020,60651,INE522F01014,
CINEVISTA,EQ,7.3,7.65,7.3,7.55,7.65,7.4,1300,9535.05,30-JAN-2020,14,INE039B01026,
CLNINDIA,EQ,396.15,405.7,392.8,403,404.4,393.1,36106,14504714.25,31-JAN-2020,3266,INE492A01029,
COCHINSHIP,EQ,391.4,400.05,384.1,384.9,384.7,389.7,202500,78876179.65,29-JAN-2020,8395,INE704P01017,
CIPLA,EQ,461,461,446.35,451,451,461.55,2766881,1252587139.85,30-JAN-2020,71068,INE059A01026,
CMICABLES,EQ,45.7,47.25,45.2,45.8,45.75,46.15,8601,397672.45,31-JAN-2020,160,INE981B01011,
COFFEEDAY,BZ,30.5,31.55,29.05,30.8,31.3,30.55,317010,9451630.25,29-JAN-2020,1460,INE335K01011,
CKFSL,EQ,0.4,0.4,0.35,0.4,0.4,0.4,50030,19943.1,30-JAN-2020,56,INE391Z01012,
CMMIPL,SM,7.35,7.35,7.35,7.35,7.35,7,6000,44100,31-JAN-2020,2,INE289S01013,
COLPAL,EQ,1494.7,1503,1480.25,1484.1,1492.55,1482.15,542146,808668800.65,29-JAN-2020,37832,INE259A01022,
CLEDUCATE,EQ,73.55,75,72,73.55,72.8,74.55,2253,165815.3,30-JAN-2020,152,INE201M01011,
CNOVAPETRO,EQ,7.3,7.3,7.3,7.3,7.3,7.65,12,87.6,31-JAN-2020,2,INE672K01025,
COMPINFO,EQ,19.1,19.25,17.35,17.5,17.35,19.25,168054,3075961.15,29-JAN-2020,680,INE070C01037,
CLNINDIA,EQ,407,407,389.55,393.1,393.9,402.2,39526,15688225.95,30-JAN-2020,4466,INE492A01029,
